HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ref_exp_1,Input.image_url_1,Input.line_no_1,Answer.better,Answer.id_1,Answer.line_no_1,Answer.understand,Approve,Reject
3BA7SXOG1JQFBW1RPP16OULWMY4R86,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,3RYC5T2D73T238X2188JY0C5SRQRPZ,A2541C8MY0BYV3,Approved,Mon Oct 19 17:25:46 PDT 2015,Mon Oct 19 17:26:08 PDT 2015,Tue Oct 20 01:26:08 PDT 2015,2015-10-20 08:28:17 UTC,,,22,100% (102/102),100% (102/102),100% (102/102),please get me the orange cube  by the bigger black cube,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,249,yes,object_X,249,no,X,
3BA7SXOG1JQFBW1RPP16OULWMY4R86,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,3WI0P0II61STEBUCWZHOY6VGE8MDR6,AIUKV0KVALMY6,Approved,Mon Oct 19 17:12:20 PDT 2015,Mon Oct 19 17:12:38 PDT 2015,Tue Oct 20 01:12:38 PDT 2015,2015-10-20 08:13:17 UTC,,,18,100% (102/102),100% (101/101),100% (101/101),please get me the orange cube  by the bigger black cube,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,249,yes,object_X,249,no,X,
3BAKUKE49HCX0WH6Q4SR9KYO8SZ1RX,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:39 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:39 PDT 2015,,,34V1S5K3GS1OP2JBSV9O1FLUR0V96P,AJPQEZBVJXVE9,Approved,Mon Oct 19 17:35:02 PDT 2015,Mon Oct 19 17:35:10 PDT 2015,Tue Oct 20 01:35:10 PDT 2015,2015-10-20 08:38:14 UTC,,,8,100% (43/43),100% (43/43),100% (43/43),I want the orange cube that is between the blue bowl and the wooden bowl.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,79,no,object_3,79,yes,X,
3BAKUKE49HCX0WH6Q4SR9KYO8SZ1RX,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:39 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:39 PDT 2015,,,3NOKK93PR189XD376O885HEIZVYEEO,A3RL02A3JRAUS4,Approved,Mon Oct 19 17:24:56 PDT 2015,Mon Oct 19 17:25:29 PDT 2015,Tue Oct 20 01:25:29 PDT 2015,2015-10-20 08:28:15 UTC,,,33,100% (56/56),100% (56/56),100% (56/56),I want the orange cube that is between the blue bowl and the wooden bowl.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,79,no,object_3,79,yes,X,
3BAKUKE49HCX0WH6Q4SR9KYO8SZ1RX,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:39 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:39 PDT 2015,,,3X0H8UUIT1O4OWUGSJMJG4PX7QBWSM,A2541C8MY0BYV3,Approved,Mon Oct 19 17:16:32 PDT 2015,Mon Oct 19 17:17:04 PDT 2015,Tue Oct 20 01:17:04 PDT 2015,2015-10-20 08:18:15 UTC,,,32,100% (102/102),100% (102/102),100% (102/102),I want the orange cube that is between the blue bowl and the wooden bowl.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,79,no,object_3,79,yes,X,
3BC9H1KCYUCZYY9V1N96A6HF7SMWYS,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,39LOEL67OS5PEEDJ415CUGEZX3A38N,A2SMDHLM9CQJWM,Approved,Mon Oct 19 17:22:00 PDT 2015,Mon Oct 19 17:22:16 PDT 2015,Tue Oct 20 01:22:16 PDT 2015,2015-10-20 08:23:18 UTC,,,16,100% (35/35),100% (35/35),100% (35/35),Please get me the orange cube behind the black masking tape,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,376,no,object_5,376,yes,X,
3BC9H1KCYUCZYY9V1N96A6HF7SMWYS,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3KAKFY4PGU2I3KPWDNH3758D0ZEI39,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:08:16 PDT 2015,Mon Oct 19 17:08:35 PDT 2015,Tue Oct 20 01:08:35 PDT 2015,2015-10-20 08:13:10 UTC,,,19,100% (143/143),100% (143/143),100% (143/143),Please get me the orange cube behind the black masking tape,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,376,no,object_6,376,no,X,
3BC9H1KCYUCZYY9V1N96A6HF7SMWYS,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3X4JMASXCM9CZKCTOQ73JK6T2XAB0Y,A3GUUW46FNRMS3,Approved,Mon Oct 19 17:11:35 PDT 2015,Mon Oct 19 17:12:09 PDT 2015,Tue Oct 20 01:12:09 PDT 2015,2015-10-20 08:13:16 UTC,,,34,100% (43/43),100% (31/31),100% (31/31),Please get me the orange cube behind the black masking tape,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,376,yes,object_4,376,no,X,
3BCRDCM0ODU6KE586QVB343RLBKK6K,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:40 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:40 PDT 2015,,,3NPI0JQDAO5FJNAU5XDEYFDNGCMPT9,ASHXZ2ZVZ6HF0,Approved,Mon Oct 19 17:20:51 PDT 2015,Mon Oct 19 17:21:00 PDT 2015,Tue Oct 20 01:21:00 PDT 2015,2015-10-20 08:23:15 UTC,,,9,100% (32/32),100% (7/7),100% (7/7),Give me the cube to the right of the jalapeno.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,498,no,object_1,498,yes,X,
3BCRDCM0ODU6KE586QVB343RLBKK6K,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:40 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:40 PDT 2015,,,3PH3VY7DJLX1P8GUNBGRCXM0U5DWZT,A3RL02A3JRAUS4,Approved,Mon Oct 19 17:35:24 PDT 2015,Mon Oct 19 17:35:36 PDT 2015,Tue Oct 20 01:35:36 PDT 2015,2015-10-20 08:38:15 UTC,,,12,100% (56/56),100% (56/56),100% (56/56),Give me the cube to the right of the jalapeno.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,498,no,object_1,498,yes,X,
3BCRDCM0ODU6KE586QVB343RLBKK6K,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:40 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:40 PDT 2015,,,3X65QVEQI0N86LTLRJPHSO4ZNGNCLH,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:35:50 PDT 2015,Mon Oct 19 17:40:37 PDT 2015,Tue Oct 20 01:40:37 PDT 2015,2015-10-20 08:43:10 UTC,,,287,100% (86/86),100% (86/86),100% (86/86),Give me the cube to the right of the jalapeno.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,498,no,object_1,498,yes,X,
3BDORL6HKKDHNZR461HBQGHFCPPRCC,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3FE7TXL1LIN6Z0HWMV87XXU7LVV2QL,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:11:00 PDT 2015,Mon Oct 19 17:11:14 PDT 2015,Tue Oct 20 01:11:14 PDT 2015,2015-10-20 08:13:14 UTC,,,14,100% (143/143),100% (143/143),100% (143/143),it is the orange cube between the pepper and tan bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,739,no,object_2,739,no,X,
3BDORL6HKKDHNZR461HBQGHFCPPRCC,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3NS0A6KXC485SMQU86C9QU0C0HNGZE,AIUKV0KVALMY6,Approved,Mon Oct 19 17:33:55 PDT 2015,Mon Oct 19 17:34:09 PDT 2015,Tue Oct 20 01:34:09 PDT 2015,2015-10-20 08:38:11 UTC,,,14,100% (102/102),100% (101/101),100% (101/101),it is the orange cube between the pepper and tan bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,739,yes,object_3,739,no,X,
3BDORL6HKKDHNZR461HBQGHFCPPRCC,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3WRFBPLXRAOAHL0NA3UVCD4UMY8N3U,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:20:17 PDT 2015,Mon Oct 19 17:20:29 PDT 2015,Tue Oct 20 01:20:29 PDT 2015,2015-10-20 08:23:14 UTC,,,12,100% (155/155),100% (135/135),100% (135/135),it is the orange cube between the pepper and tan bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,739,no,object_3,739,yes,X,
3BDORL6HKKDHNZR461HBQGHFCPQCRY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3OHYZ19UGC5SJRZKKX9IEAI5II5AOS,A2541C8MY0BYV3,Approved,Mon Oct 19 17:10:21 PDT 2015,Mon Oct 19 17:11:08 PDT 2015,Tue Oct 20 01:11:08 PDT 2015,2015-10-20 08:13:14 UTC,,,47,100% (102/102),100% (102/102),100% (102/102),Pick the orange cube to the right behind the blue cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,155,yes,object_5,155,no,X,
3BDORL6HKKDHNZR461HBQGHFCPQCRY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3SITXWYCNV9KWAI4R2WASYT4C4WBXU,A2WKZI3JQCE3Z6,Approved,Mon Oct 19 17:24:28 PDT 2015,Mon Oct 19 17:24:38 PDT 2015,Tue Oct 20 01:24:38 PDT 2015,2015-10-20 08:28:12 UTC,,,10,100% (90/90),100% (90/90),100% (90/90),Pick the orange cube to the right behind the blue cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,155,yes,object_7,155,no,X,
3BDORL6HKKDHNZR461HBQGHFCPQCRY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3ZSY5X72NXBKI8L1M8V4907FIMSROG,AENW881YO2H8S,Approved,Mon Oct 19 17:07:40 PDT 2015,Mon Oct 19 17:07:57 PDT 2015,Tue Oct 20 01:07:57 PDT 2015,2015-10-20 08:08:14 UTC,,,17,100% (10/10),100% (10/10),100% (10/10),Pick the orange cube to the right behind the blue cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,155,yes,object_1,155,yes,X,
3BFF0DJK8XCAAVTS7CC650MFMD8TSL,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3M23Y66PO276UHFA119FIAQKJOK6SX,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:32:54 PDT 2015,Mon Oct 19 17:33:02 PDT 2015,Tue Oct 20 01:33:02 PDT 2015,2015-10-20 08:33:21 UTC,,,8,100% (143/143),100% (143/143),100% (143/143),orange cube between me and the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,583,no,object_2,583,yes,X,
3BFF0DJK8XCAAVTS7CC650MFMD8TSL,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3U84XHCDICDPG6XAD5A8H539ACEZ4A,A2WKZI3JQCE3Z6,Approved,Mon Oct 19 17:33:05 PDT 2015,Mon Oct 19 17:33:12 PDT 2015,Tue Oct 20 01:33:12 PDT 2015,2015-10-20 08:38:09 UTC,,,7,100% (90/90),100% (90/90),100% (90/90),orange cube between me and the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,583,no,object_2,583,yes,X,
3BFF0DJK8XCAAVTS7CC650MFMD8TSL,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3ZDAD0O1T1DKSWCLRONVSSZQIBWXT6,AJD3JOWNVDZD1,Approved,Mon Oct 19 17:30:31 PDT 2015,Mon Oct 19 17:30:59 PDT 2015,Tue Oct 20 01:30:59 PDT 2015,2015-10-20 08:33:15 UTC,,,28,100% (13/13),100% (13/13),100% (13/13),orange cube between me and the pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,583,no,object_2,583,yes,X,
3BJKPTD2QCCY9GTFSNC1FQHJ0BPTRX,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3BEFOD78W6TPHZYRYGKE9370V8WM4G,A2WKZI3JQCE3Z6,Approved,Mon Oct 19 17:31:41 PDT 2015,Mon Oct 19 17:31:48 PDT 2015,Tue Oct 20 01:31:48 PDT 2015,2015-10-20 08:33:18 UTC,,,7,100% (90/90),100% (90/90),100% (90/90),orange cube on the right between you and the green pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,575,no,object_1,575,yes,X,
3BJKPTD2QCCY9GTFSNC1FQHJ0BPTRX,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3DPNQGW4LLFNSWDZB0DXK7AE58F46M,A36LOA6VLJU157,Approved,Mon Oct 19 17:06:00 PDT 2015,Mon Oct 19 17:06:26 PDT 2015,Tue Oct 20 01:06:26 PDT 2015,2015-10-20 08:08:12 UTC,,,26,100% (40/40),100% (40/40),100% (40/40),orange cube on the right between you and the green pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,575,yes,object_1,575,no,X,
3BJKPTD2QCCY9GTFSNC1FQHJ0BPTRX,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3JRJSWSMQHL6NFNAH4RCMQAL8683EM,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:22:45 PDT 2015,Mon Oct 19 17:26:04 PDT 2015,Tue Oct 20 01:26:04 PDT 2015,2015-10-20 08:28:17 UTC,,,199,100% (86/86),100% (86/86),100% (86/86),orange cube on the right between you and the green pepper,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,575,yes,object_1,575,yes,X,
3BO3NEOQM0HG1LRNW0RB6TQ0PQMAIQ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,36AHBNMV1RC2BC6YAU9I62ODHV1YDT,A2SMDHLM9CQJWM,Approved,Mon Oct 19 17:23:42 PDT 2015,Mon Oct 19 17:23:54 PDT 2015,Tue Oct 20 01:23:54 PDT 2015,2015-10-20 08:28:10 UTC,,,12,100% (35/35),100% (35/35),100% (35/35),Orange block furthest left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,381,no,object_6,381,yes,X,
3BO3NEOQM0HG1LRNW0RB6TQ0PQMAIQ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3AMYWKA6YBMRWPNHUKS6Y5GJMZG6OZ,A2WKZI3JQCE3Z6,Approved,Mon Oct 19 17:24:38 PDT 2015,Mon Oct 19 17:24:45 PDT 2015,Tue Oct 20 01:24:45 PDT 2015,2015-10-20 08:28:13 UTC,,,7,100% (90/90),100% (90/90),100% (90/90),Orange block furthest left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,381,yes,object_6,381,yes,X,
3BO3NEOQM0HG1LRNW0RB6TQ0PQMAIQ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3PS7W85Z8Z2UR0UNO8HHCPD8B859TZ,AIUKV0KVALMY6,Approved,Mon Oct 19 17:15:21 PDT 2015,Mon Oct 19 17:15:32 PDT 2015,Tue Oct 20 01:15:32 PDT 2015,2015-10-20 08:18:13 UTC,,,11,100% (102/102),100% (101/101),100% (101/101),Orange block furthest left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,381,no,object_6,381,yes,X,
3BO3NEOQM0HG1LRNW0RB6TQ0PQMIAY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,38BQUHLA9W0TLS89H0ZNN1D5CZUOMQ,A177EXELDLWTWV,Approved,Mon Oct 19 17:14:25 PDT 2015,Mon Oct 19 17:14:33 PDT 2015,Tue Oct 20 01:14:33 PDT 2015,2015-10-20 08:18:11 UTC,,,8,100% (48/48),100% (48/48),100% (48/48),I want the orange cube behind the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,597,no,object_3,597,yes,X,
3BO3NEOQM0HG1LRNW0RB6TQ0PQMIAY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,3MMN5BL1WZ44Z3FNY2FVZYFUH8Y3MA,A333STM8M95GJX,Approved,Mon Oct 19 17:16:28 PDT 2015,Mon Oct 19 17:16:42 PDT 2015,Tue Oct 20 01:16:42 PDT 2015,2015-10-20 08:18:15 UTC,,,14,100% (39/39),100% (39/39),100% (39/39),I want the orange cube behind the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,597,no,object_4,597,yes,X,
3BO3NEOQM0HG1LRNW0RB6TQ0PQMIAY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,3PJUZCGDJ6GBTG2ZLA6MLTHLXVJ898,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:14:01 PDT 2015,Mon Oct 19 17:14:10 PDT 2015,Tue Oct 20 01:14:10 PDT 2015,2015-10-20 08:18:10 UTC,,,9,100% (143/143),100% (143/143),100% (143/143),I want the orange cube behind the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,597,no,object_5,597,no,X,
3BS6ERDL937Y68ZYE99OZR8112OD61,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,352YTHGROVD3PLXG7J41HYZ4EMW4HO,AIUKV0KVALMY6,Approved,Mon Oct 19 17:14:59 PDT 2015,Mon Oct 19 17:15:11 PDT 2015,Tue Oct 20 01:15:11 PDT 2015,2015-10-20 08:18:12 UTC,,,12,100% (102/102),100% (101/101),100% (101/101),Orange cube directly behind the plane,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,365,no,object_4,365,yes,X,
3BS6ERDL937Y68ZYE99OZR8112OD61,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,39K0FND3AHF4JOE87HU5M6T0NIRMAQ,A2541C8MY0BYV3,Approved,Mon Oct 19 17:26:09 PDT 2015,Mon Oct 19 17:26:16 PDT 2015,Tue Oct 20 01:26:16 PDT 2015,2015-10-20 08:28:17 UTC,,,7,100% (102/102),100% (102/102),100% (102/102),Orange cube directly behind the plane,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,365,no,object_4,365,yes,X,
3BS6ERDL937Y68ZYE99OZR8112OD61,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3GA6AFUKOOOI7PEC75ZI7T7Y0MZ3H1,A3GUUW46FNRMS3,Approved,Mon Oct 19 17:15:49 PDT 2015,Mon Oct 19 17:16:09 PDT 2015,Tue Oct 20 01:16:09 PDT 2015,2015-10-20 08:18:14 UTC,,,20,100% (43/43),100% (31/31),100% (31/31),Orange cube directly behind the plane,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,365,yes,object_4,365,yes,X,
3BVS8WK9Q0VLKVWF2ER714A6787IBT,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,37Q970SNZE8BNVEDVVXYNEZ3BD2S1J,A2SVNXNMD7E7EH,Approved,Mon Oct 19 17:17:38 PDT 2015,Mon Oct 19 17:27:32 PDT 2015,Tue Oct 20 01:27:32 PDT 2015,2015-10-20 08:28:21 UTC,,,594,100% (79/79),100% (79/79),100% (79/79),orange cube on the far right between the syringe and vaseline,https://s3.amazonaws.com/gmmdev/Round+9/Scene_G_Turk.jpg,646,yes,object_5,646,no,X,
